location_id,name,chain,phone,address1,address2,city,state,zip,latitude,longitude
540FC004,Kroger - - Atlanta Shed,KROGER,,2000 Anvil Block Rd STE C,,Forest Park,GA,30297,33.6196964,-84.3328015
01100995,Kroger - Loyalty Fulfillment Atlanta,KROGER,9999999999,2000 Anvil Block Rd,,Forest Park,GA,30297,33.617813,-84.332003
01100437,Kroger - Thompson Bridge Commons,KROGER,7705321143,3630 Thompson Bridge Rd,,Gainesville,GA,30506,34.3735899,-83.8698354
01100682,Kroger Marketplace - New Holland Market,KROGER,4702523182,1931 Jesse Jewell PKWY SE,,Gainesville,GA,30501,34.315188,-83.798172
01100480,Kroger - Grayson Commons,KROGER,7702372531,1911 Grayson Hwy,,Grayson,GA,30017,33.8971903,-83.961997
01100619,Kroger - Griffin,KROGER,7702297427,1524 Highway 16 W,,Griffin,GA,30223,33.2450201,-84.2942214
01100644,Kroger Marketplace - Grovetown Marketplace,KROGER,7066193420,435 Lewiston Rd,,Grovetown,GA,30813,33.48969,-82.202014
01100487,Kroger - Hinesville,KROGER,9128766010,555 W Oglethorpe Hwy,,Hinesville,GA,31313,31.8357763,-81.5975332
01100686,Kroger Marketplace - Hoschton,KROGER,7069211500,175 Peachtree Exchange Blvd,,Hoschton,GA,30548,34.090157,-83.756741
01100620,Kroger - Burgess Crossing,KROGER,7066921200,115 Bill Wigington Pkwy,,Jasper,GA,30143,34.4666765,-84.4625828
01100638,Kroger - Loggins Corner,KROGER,7063877600,1685 Old Pendergrass Rd,,Jefferson,GA,30549,34.121943,-83.607031
01100653,Kroger - Rivermont Station,KROGER,7706501000,8465 Holcomb Bridge Rd Ste 2000,,Johns Creek,GA,30022,33.9874062,-84.2689539
01100373,Kroger - Crossroads South,KROGER,7704785700,8059 Tara Blvd,,Jonesboro,GA,30236,33.5342457,-84.3664788
01100413,Kroger - Lovejoy Village,KROGER,7704776535,10375 Tara Blvd,,Jonesboro,GA,30236,33.4721875,-84.3384717
01100446,Kroger - Shiloh Square,KROGER,7702187030,3895 Cherokee St NW,,Kennesaw,GA,30144,34.0486951,-84.6033157
01100339,Kroger - Commerce Square,KROGER,7068836167,203 Commerce Ave Ste A,,LaGrange,GA,30241,33.0507213,-85.0217752
01100492,Kroger - Lake City Plaza,KROGER,7709609445,5664 Jonesboro Rd,,Lake City,GA,30260,33.60025,-84.336962
01100440,Kroger - Cruse Crossing,KROGER,7709956200,950 Herrington Rd,,Lawrenceville,GA,30044,33.94039,-84.0830135
01100352,Kroger - Lawrenceville Town Center,KROGER,7709621063,455 Grayson Hwy,,Lawrenceville,GA,30046,33.9386887,-83.9825989
01100374,Kroger - River Exhange,KROGER,7709620890,2100 Riverside Pkwy,,Lawrenceville,GA,30043,33.965837,-84.033938
01100424,Kroger - Russell Ridge,KROGER,7708226580,1475 Buford Dr,,Lawrenceville,GA,30043,34.0049769,-83.9862692
01100639,Kroger Marketplace - Martins Chapel Marketplace,KROGER,6783436560,1006 Martins Chapel Rd,,Lawrenceville,GA,30045,33.948666,-83.925498
01100438,Kroger - Beaver Ruin Village,KROGER,7707173050,4155 Lawrenceville Hwy NW,,Lilburn,GA,30047,33.9047568,-84.1211716
01100394,Kroger - Five Forks Crossing,KROGER,7709789264,3050 Five Forks Trickum Rd SW,,Lilburn,GA,30047,33.8844257,-84.0602468
01100376,Kroger - Westfork,KROGER,7707326999,630 Thornton Rd,,Lithia Springs,GA,30122,33.7898073,-84.6200042
01100445,Kroger - Lithonia,KROGER,7705937110,6678 Covington Hwy,,Lithonia,GA,30058,33.718677,-84.1444901
01100679,Kroger - Loganville Crossing,KROGER,6786394474,4753 Atlanta Hwy,,Loganville,GA,30052,33.8312195,-83.8842679
01100443,Kroger - Midway Plaza,KROGER,7705541100,910 Athens Hwy,,Loganville,GA,30052,33.8593373,-83.9545782
01100464,Kroger - Mableton Crossing,KROGER,7707453100,4875 Floyd Rd SW,,Mableton,GA,30126,33.8352744,-84.5741757
01100328,Kroger - Baconsfield,KROGER,4787466300,660 North Ave,,Macon,GA,31211,32.8507908,-83.6259874
01100400,Kroger - Bridge Pointe,KROGER,4787881010,4321 Hartley Bridge Rd,,Macon,GA,31216,32.7450367,-83.7135919
01100411,Kroger - Eisenhower Crossing,KROGER,4784053910,4628 Presidential Pkwy,,Macon,GA,31206,32.8191186,-83.7109451
01100378,Kroger - North Park,KROGER,4784747582,220 Tom Hill Sr Blvd,,Macon,GA,31210,32.8986106,-83.6914209
01100425,Kroger - Plantation Centre,KROGER,4787574150,5928 Zebulon Rd,,Macon,GA,31210,32.8779858,-83.7602033
01100355,Kroger - Wesleyan Station,KROGER,4784747410,4650 Forsyth Rd,,Macon,GA,31210,32.87326,-83.709775
01100498,Kroger - Battle Ridge Pavilion,KROGER,7702185699,1690 Powder Springs Rd SW,,Marietta,GA,30064,33.9084559,-84.6031124
01100365,Kroger - Chastain,KROGER,7709247930,3595 Canton Rd,,Marietta,GA,30066,34.0386966,-84.5309268
01100335,Kroger - Parkaire Landing,KROGER,7709718801,4880 Lower Roswell Rd,,Marietta,GA,30068,33.9651166,-84.4089591
01100454,Kroger - Pavilions At East Lake,KROGER,7703211080,2100 Roswell Rd Ste 2140,,Marietta,GA,30062,33.9675443,-84.4879663
01100657,Kroger - Sandy Plains Centre,KROGER,7709777724,2960 Shallowford Rd,,Marietta,GA,30066,34.0347971,-84.4666413
01100478,Kroger - Shallowford Falls,KROGER,7706506673,3162 Johnson Ferry Rd,,Marietta,GA,30062,34.0260671,-84.4220731
01100730,Kroger - Terrell Mill,KROGER,4044967850,1310 Powers Ferry Rd SE,,Marietta,GA,30067,33.919522,-84.469097
01100356,Kroger - Village Green,KROGER,7704240040,3600 Dallas Hwy SW,,Marietta,GA,30064,33.9553155,-84.6562344
01100455,Kroger - West Marietta Crossing,KROGER,7704217676,1000 Whitlock Ave NW,,Marietta,GA,30064,33.9533665,-84.5813138
01100294,Kroger - Merchants Village,KROGER,7068639635,4115 Columbia Rd,,Martinez,GA,30907,33.5095909,-82.1081989
01100405,Kroger - McDonough Crossing,KROGER,7709544370,301 Jonesboro Rd,,McDonough,GA,30253,33.4526773,-84.1695762
01100633,Kroger Marketplace - Union Grove Marketplace,KROGER,6783791000,2000 Highway 155 N,,McDonough,GA,30252,33.505045,-84.141482
01100694,Kroger - Milledgeville,KROGER,4784142140,2809 N Columbia St,,Milledgeville,GA,31061,33.153436,-83.2718596
01100363,Kroger - Merchants Crossing,KROGER,7702514791,48 Bullsboro Dr,,Newnan,GA,30263,33.3849519,-84.7877185
01100647,Kroger - Newnan Crossing,KROGER,6784235841,1751 Newnan Crossing Blvd E,,Newnan,GA,30265,33.3771758,-84.7517354
01100420,Kroger - Thomas Crossroads,KROGER,7702543030,3150 Highway 34 E,,Newnan,GA,30265,33.4094181,-84.6795806
01100389,Kroger - Singleton Square,KROGER,7702423340,6050 Singleton Rd,,Norcross,GA,30093,33.9033629,-84.1996802
01100388,Kroger - Braelinn Village,KROGER,7704873602,564 Crosstown Dr,,Peachtree City,GA,30269,33.3769347,-84.5645978
01100422,Kroger - Kedron Village,KROGER,7704867200,1017 N Peachtree Pkwy,,Peachtree City,GA,30269,33.4392281,-84.5884266
01100407,Kroger - Perry Market,KROGER,4789888474,1367 Sam Nunn Blvd,,Perry,GA,31069,32.4673377,-83.7414495
01100456,Kroger - Brownsville Commons,KROGER,7702224200,4400 Brownsville Rd,,Powder Springs,GA,30127,33.8465711,-84.6993156
01100453,Kroger - Varner Crossing,KROGER,7702225180,4150 Macland Rd,,Powder Springs,GA,30127,33.9033852,-84.6751671
01100688,Kroger - Richmond Hill,KROGER,9124593011,53 Exchange St,,Richmond Hill,GA,31324,31.9565146,-81.3196117
01100625,Kroger Marketplace - Rincon Marketplace,KROGER,9128267660,461 S Columbia Ave,,Rincon,GA,31326,32.274895,-81.231965
01100319,Kroger - Merchants Square,KROGER,7709962508,7125 Highway 85,,Riverdale,GA,30274,33.5602882,-84.4160801
01100667,Kroger - Riverbend Center,KROGER,7062908039,1476 Turner McCall Blvd SW,,Rome,GA,30161,34.2482846,-85.1629119
01100441,Kroger - Centennial Village,KROGER,6783527488,2300 Holcomb Bridge Rd,,Roswell,GA,30076,34.0052869,-84.2947367
01100497,Kroger - Coleman Village,KROGER,7706409199,900 Marietta Hwy,,Roswell,GA,30075,34.0040692,-84.3894126
01100431,Kroger - Mansell Village,KROGER,7706402070,570 E Crossville Rd,,Roswell,GA,30075,34.0401035,-84.3454897
01100467,Kroger - City Walk,KROGER,4042563434,227 Sandy Springs Pl NE,,Sandy Springs,GA,30328,33.92016,-84.381495
01100645,Kroger - Berwick Marketplace,KROGER,9122353420,5720 Ogeechee Rd,,Savannah,GA,31405,32.0272744,-81.2258292
01100418,Kroger - Downtown Savannah,KROGER,9122312260,311 E Gwinnett St,,Savannah,GA,31401,32.065872,-81.09263
01100460,Kroger - Kroger Savannah,KROGER,9123534345,7 Diamond CSWY,,Savannah,GA,31406,31.956798,-81.098033
01100979,Kroger - McAlpin Square,KROGER,9122369321,1900 E Victory Dr Ste 12,,Savannah,GA,31404,32.0455123,-81.0679998
01100609,Kroger - Wilmington Island,KROGER,9128973532,495 Johnny Mercer Blvd,,Savannah,GA,31410,32.0161529,-80.9768114
01100697,Kroger Marketplace - Savannah Marketwalk,KROGER,9122009158,318 Mall Blvd Ste 100,,Savannah,GA,31406,32.00588,-81.112612
01100699,Kroger - Smyrna,KROGER,7704333410,3240 S Cobb Dr SE,,Smyrna,GA,30080,33.8751433,-84.5336284
01100451,Kroger - Vinings Village,KROGER,4047926990,4715 S Atlanta Rd SE,,Smyrna,GA,30339,33.8391681,-84.4822344
01100484,Kroger - Everson Pointe,KROGER,7709820655,3035 Scenic Hwy S Ste 19,,Snellville,GA,30039,33.8249409,-84.0332928
01100483,Kroger - Presidential Commons,KROGER,7709853790,1670 Scenic Hwy N,,Snellville,GA,30078,33.882987,-84.0078343
09700168,Harris Teeter - Shops At Sea Island,HART,9126388100,600 Sea Island Rd Ste 23,,St Simons Island,GA,31522,31.1836498,-81.3803795
01100493,Kroger - Spivey Junction,KROGER,7705077732,1750 Hudson Bridge Rd,,Stockbridge,GA,30281,33.5031974,-84.244192
01100369,Kroger - Stockbridge Village,KROGER,7704745377,3618 Highway 138 SE,,Stockbridge,GA,30281,33.5502535,-84.2714308
01100354,Kroger - Crowes Crossing,KROGER,4042926009,1232 S Hairston Rd,,Stone Mountain,GA,30088,33.7593679,-84.1950041
01100449,Kroger - Rockbridge Village,KROGER,7702251877,1227 Rockbridge Rd,,Stone Mountain,GA,30087,33.8411557,-84.1329874
01100687,Kroger - Sugar Hill,KROGER,6785462148,6001 Cumming Hwy,,Sugar Hill,GA,30518,34.1220058,-84.0766676
01100477,Kroger - Dean Taylor Crossing,KROGER,7709627958,2121 Lawrenceville Suwanee Rd,,Suwanee,GA,30024,34.0034773,-84.0382911
01100434,Kroger - Johns Creek,KROGER,7704182377,3651 Peachtree Pkwy,,Suwanee,GA,30024,34.0695235,-84.1655638
01100426,Kroger - Suwanee,KROGER,7709324377,400 Peachtree Industrial Blvd,,Suwanee,GA,30024,34.06363,-84.0725
01100482,Kroger - Cofer Crossing,KROGER,7709341104,4357 Lawrenceville Hwy,,Tucker,GA,30084,33.8550929,-84.2069937
01100212,Kroger - Northlake Lavista,KROGER,7709396304,3959 Lavista Rd Ste A,,Tucker,GA,30084,33.843398,-84.2558491
01100247,Kroger - Shannon Crossing,KROGER,7709690269,4550 Jonesboro Rd,,Union City,GA,30291,33.5657545,-84.5367834
01100696,Kroger - Crossroads Market,KROGER,4789712320,3094 Watson Blvd,,Warner Robins,GA,31093,32.6189172,-83.6953165
01100257,Kroger - Parkway Station,KROGER,4789229047,115 Russell Pkwy,,Warner Robins,GA,31088,32.5922284,-83.6255568
01100439,Kroger - Waycross,KROGER,9122872270,1606 Memorial Dr,,Waycross,GA,31501,31.2066164,-82.3391679
01100430,Kroger - Toonigh Village,KROGER,7709242557,5341 Old Highway 5,,Woodstock,GA,30188,34.141211,-84.503869
01100463,Kroger - Towne Lake,KROGER,7705172080,2295 Towne Lake Pkwy,,Woodstock,GA,30189,34.1125992,-84.5556694
01100419,Kroger - Woodstock Crossing,KROGER,7705912890,12050 Highway 92 Ste 112,,Woodstock,GA,30188,34.0864683,-84.4861092
70100439,Fred Meyer - Boise,FRED,2083735200,10751 W Overland Rd,,Boise,ID,83709,43.5892145,-116.3164908
70100662,Fred Meyer - Boise Franklin,FRED,2084296400,5230 W Franklin Rd,,Boise,ID,83705,43.6038792,-116.2460065
70100613,Fred Meyer - Southeast Boise,FRED,2084247500,3527 S Federal Way,,Boise,ID,83705,43.5679789,-116.1874525
70600123,Smith's - 937 E MAIN STREET BURLEY ID,SMITHS,2086782253,937 E Main St,,Burley,ID,83318,42.5367256,-113.7818161
70600061,Smith's - 4845 YELLOWSTONE AVE CHUBBUCK ID,SMITHS,2082372900,4845 Yellowstone Ave,,Chubbuck,ID,83202,42.92168,-112.4679123
70100049,Fred Meyer - Coeur D Alene,FRED,2086654700,560 W Kathleen Ave,,Coeur D Alene,ID,83815,47.7124854,-116.7947521
70100449,Fred Meyer - Glenwood,FRED,2083237030,5425 W Chinden Blvd,,Garden City,ID,83714,43.6455334,-116.2764063
70100156,Fred Meyer - Idaho Falls,FRED,2085352520,1555 Northgate Mile,,Idaho Falls,ID,83401,43.5107155,-112.0200582
70100685,Fred Meyer - Eagle Island,FRED,2088936000,1400 W Chinden Blvd,,Meridian,ID,83646,43.665843,-116.4110566
70100198,Fred Meyer - Meridian,FRED,2088875240,1850 E Fairview Ave,,Meridian,ID,83642,43.6210835,-116.3722372
70100226,Fred Meyer - Nampa,FRED,2084652830,50 2Nd St S,,Nampa,ID,83651,43.5884719,-116.5745109
70100260,Fred Meyer - Pocatello,FRED,2082394000,800 Yellowstone Ave,,Pocatello,ID,83201,42.8898398,-112.44926
70100383,Fred Meyer - Twin Falls,FRED,2087365340,705 Blue Lakes Blvd N,,Twin Falls,ID,83301,42.5753383,-114.4626573
70600035,Smith's - 1913 ADDISON AVE E TWIN FALLS ID 83301,SMITHS,2087338728,1913 Addison Ave E,,Twin Falls,ID,83301,42.564093,-114.4465246
53100591,Marianos - Arlington Heights Pharmacy,MARIANOS,8473949330,1250 Village Dr,,ARLINGTON HEIGHTS,IL,60004,42.0985028,-87.9925851
53100501,Marianos - Marianos Arlington Heights,MARIANOS,8472535439,802 E Northwest Hwy,,ARLINGTON HEIGHTS,IL,60004,42.0803774,-87.9729352
53100519,Marianos - Marianos Aurora,MARIANOS,6302360683,3025 E New York St,,AURORA,IL,60504,41.7580539,-88.2411898
70800553,Food 4 Less - Alsip,FOOD4LESS,7083853046,12150 S Pulaski Rd,,Alsip,IL,60803,41.672379,-87.7213347
02400672,Kroger - Anna Plaza,KROGER,6188334519,45 Plaza Dr,,Anna,IL,62906,37.463816,-89.2305096
53100542,Marianos - Marianos Bannockburn,MARIANOS,8472670294,2999 Waukegan Rd,,Bannockburn,IL,60015,42.2030952,-87.8625422
02100531,Kroger - Bartonville Square,KROGER,3096978811,1405 W Garfield Ave,,Bartonville,IL,61607,40.6462452,-89.6750279
02100856,Kroger - Main Street,KROGER,3098285640,1502 N Main St,,Bloomington,IL,61701,40.4942042,-88.9948284
02100943,Kroger - Oakland,KROGER,3096625396,2507 E Oakland Ave,,Bloomington,IL,61701,40.4718749,-88.9543931
02100984,Kroger - Bourbonnais,KROGER,8159351650,633 Armour Rd,,Bourbonnais,IL,60914,41.1638537,-87.8718982
53100507,Marianos - Marianos Jefferson Park,MARIANOS,7734816731,5353 N Elston Ave,,CHICAGO,IL,60630,41.9794638,-87.7574573
53100503,Marianos - Marianos Lakeshore East,MARIANOS,3122281349,333 E Benton Pl,,CHICAGO,IL,60601,41.8853187,-87.6182262
53100534,Marianos - Marianos New City,MARIANOS,3124759661,1500 N Clybourn Ave Unit C104,,CHICAGO,IL,60610,41.9081984,-87.6464058
53100515,Marianos - Marianos Ravenswood,MARIANOS,7733343549,1800 W Lawrence Ave,,CHICAGO,IL,60640,41.9693533,-87.6750717
53100527,Marianos - Marianos Ukrainian Village,MARIANOS,7737999000,2021 W Chicago Ave,,CHICAGO,IL,60622,41.8955273,-87.6783442
02100317,Kroger - Canton,KROGER,3096471598,1741 E Chestnut St,,Canton,IL,61520,40.557523,-90.00565
02400714,Kroger - N Giant City Road,KROGER,6184575313,501 N Giant City Rd,,Carbondale,IL,62901,37.731068,-89.182823
09000290,Ruler - Ruler,RULER,2173731450,2002 W Springfield Ave,,Champaign,IL,61821,40.1138976,-88.2802593
09000251,Ruler - Ruler,RULER,2173452224,612 W Lincoln Ave,,Charleston,IL,61920,39.4828625,-88.1892748
70800570,Food 4 Less - 87th Dan Ryan,FOOD4LESS,7733584180,112 W 87Th St,,Chicago,IL,60620,41.737679,-87.627506
70800552,Food 4 Less - Englewood Plaza,FOOD4LESS,7733499000,7030 S Ashland Ave,,Chicago,IL,60636,41.7654881,-87.6644677
70800567,Food 4 Less - Washington Square,FOOD4LESS,7732351783,4821 W North Ave,,Chicago,IL,60639,41.9083017,-87.7473681
53100538,Marianos - Marianos 3030 Broadway,MARIANOS,7739350294,3030 N Broadway St Ste 100,,Chicago,IL,60657,41.9373186,-87.6448025
53100520,Marianos - Marianos Bridgeport,MARIANOS,7732472633,3145 S Ashland Ave,,Chicago,IL,60608,41.8359808,-87.6636801
53100539,Marianos - Marianos Bronzeville,MARIANOS,7732682839,3857 S Dr Martin Luther King Jr Dr,,Chicago,IL,60653,41.8242095,-87.6151567
53100516,Marianos - Marianos Bucktown,MARIANOS,7733426585,2112 N Ashland Ave,,Chicago,IL,60614,41.9208,-87.6690973
53100522,Marianos - Marianos Edgewater,MARIANOS,7735060558,5201 N Sheridan Rd,,Chicago,IL,60640,41.9773457,-87.6545029
53100504,Marianos - Marianos Roscoe Village,MARIANOS,7733272093,3350 N Western Ave,,Chicago,IL,60618,41.9423947,-87.6900045
53100512,Marianos - Marianos South Loop,MARIANOS,3122254386,1615 S Clark St,,Chicago,IL,60616,41.859336,-87.6295012
53100508,Marianos - Marianos West Loop,MARIANOS,3122437657,40 S Halsted St,,Chicago,IL,60661,41.8808237,-87.64784
70800568,Food 4 Less - Lincoln Crossing Shopping Center,FOOD4LESS,7084416262,1333 Western Ave,,Chicago Heights,IL,60411,41.5070874,-87.6717982
02100677,Kroger - Chillicothe,KROGER,3092746281,605 S 4th St,,Chillicothe,IL,61523,40.902739,-89.495483
70800551,Food 4 Less - 31st Cicero,FOOD4LESS,7086524257,3039 S Cicero Ave,,Cicero,IL,60804,41.837677,-87.7411862
09000274,Ruler - Ruler - The Orchards,RULER,6183444412,1984 Vandalia St,,Collinsville,IL,62234,38.6948565,-89.9663562
70800561,Food 4 Less - Crest Hill,FOOD4LESS,8157252421,1701 N Larkin Ave Ste 100,,Crest Hill,IL,60403,41.5527192,-88.1286929
53100544,Marianos - Marianos Crystal Lake,MARIANOS,8152614705,105 Northwest Hwy,,Crystal Lake,IL,60014,42.225307,-88.324142
09000246,Ruler - Ruler,RULER,2174314900,102 N Griffin St,,Danville,IL,61832,40.1309799,-87.6032667
02100922,Kroger - Brettwood Village,KROGER,2178751296,3070 N Water St,,Decatur,IL,62526,39.8779267,-88.952885
02100946,Kroger - Mt Zion,KROGER,2178645031,1818 Airport Plz,,Decatur,IL,62521,39.8205993,-88.8819432
02100924,Kroger - South Shores,KROGER,2174294998,255 W 1st Dr,,Decatur,IL,62521,39.8214416,-88.9579138
53100541,Marianos - Marianos Des Plaines,MARIANOS,8476357465,10 E Golf Rd,,Des Plaines,IL,60016,42.049748,-87.9201467
70800566,Food 4 Less - Dolton,FOOD4LESS,7082012940,1000 E Sibley Blvd,,Dolton,IL,60419,41.6239192,-87.5931905
53100511,Marianos - Marianos Elmhurst,MARIANOS,6307820017,678 N York St,,ELMHURST,IL,60126,41.9204842,-87.9405668
02100705,Kroger - East Peoria,KROGER,3096946298,201 S Main St,,East Peoria,IL,61611,40.6646016,-89.5808218
70800558,Food 4 Less - Main Street Shopping Center,FOOD4LESS,8474921904,2400 Main St,,Evanston,IL,60202,42.0326832,-87.7069905
53100530,Marianos - Marianos Evergreen Park,MARIANOS,7084222001,2559 W 95th St,,Evergreen Park,IL,60805,41.7193407,-87.6875596
53100509,Marianos - Marianos Frankfort,MARIANOS,8154643376,21001 S La Grange Rd,,FRANKFORT,IL,60423,41.5088291,-87.8477632
09000277,Ruler - Ruler - Crossroads Centre,RULER,6183983178,10850 Lincoln Trl Unit 12B,,Fairview Heights,IL,62208,38.589757,-89.989609
53100523,Marianos - Marianos Gurnee,MARIANOS,8478568502,6655 Grand Ave,,GURNEE,IL,60031,42.3834342,-87.9707906
53100518,Marianos - Marianos Glenview East,MARIANOS,8477244685,25 Waukegan Rd,,Glenview,IL,60025,42.0560574,-87.797441
09000278,Ruler - Ruler - Monticello Plaza,RULER,6184660402,5771 Godfrey Rd,,Godfrey,IL,62035,38.9501312,-90.1893036
09000279,Ruler - Granite City,RULER,6184518150,3801 Nameoki Rd Ste 22,,Granite City,IL,62040,38.7227256,-90.1242933
53100992,Kroger - Loyalty Fulfillment Pleasant Prairie IL,KROGER,9999999999,6655 Grand Ave,,Gurnee,IL,60031,42.383445,-87.970837
02400642,Kroger - Shawnee Square,KROGER,6182528677,601 N Commercial St,,Harrisburg,IL,62946,37.7456519,-88.5256494
53100510,Marianos - Marianos Harwood Heights,MARIANOS,7088678543,7401 W Lawrence Ave,,Harwood Heights,IL,60706,41.9654703,-87.8127708
02400746,Kroger - S Park Ave,KROGER,6189424954,1609 S Park Ave,,Herrin,IL,62948,37.7883833,-89.0295537
09000320,Ruler - Ruler,RULER,6186510514,2675 Northtown Way,,Highland,IL,62249,38.7514723,-89.6826671
53100506,Marianos - Marianos Hoffman Estates,MARIANOS,8474902043,2575 W Golf Rd,,Hoffman Estates,IL,60169,42.0451129,-88.1430396
70200988,Fred Meyer Jewelers - Ecommerce - phone,JEWELRY,8004575977,3340 Mall Loop Dr,,Joliet,IL,60431,41.576015,-88.165161
53100514,Marianos - Marianos Lake Zurich,MARIANOS,8474384003,1350 East Route 22,,LAKE ZURICH,IL,60047,42.1986628,-88.0607526
53100543,Marianos - Marianos Lombard,MARIANOS,6306293965,345 W Roosevelt Rd,,Lombard,IL,60148,41.8583839,-88.0255475
02400380,Kroger - Marion Pavillion,KROGER,6189936330,1704 W Deyoung St,,Marion,IL,62959,37.7427572,-88.9457042
540FC361,Kroger - - Chicago Spirits mCFC,KROGER,,1900 S Maywood Dr,,Maywood,IL,60153,41.876723,-87.856904
540FC261,Kroger - - Chicago Spoke,KROGER,9999999999,1900 S Maywood Dr,,Maywood,IL,60153,41.876685,-87.857157
53100993,Kroger - Loyalty Fulfillment Chicago,KROGER,9999999999,1900 S Maywood Dr,,Maywood,IL,60153,41.876685,-87.857157
70800560,Food 4 Less - Melrose Park,FOOD4LESS,7088652682,2501 W North Ave,,Melrose Park,IL,60160,41.9096616,-87.8655
02100647,Kroger - Morton Village Shopping Center,KROGER,3092665366,1001 W Jackson St,,Morton,IL,61550,40.6211009,-89.4709273
02400711,Kroger - King City Square,KROGER,6182446210,415 S 42Nd St,,Mount Vernon,IL,62864,38.3116131,-88.9433448
02400660,Kroger - Jackson Square,KROGER,6186873481,550 E Industrial Park Rd,,Murphysboro,IL,62966,37.7883258,-89.323662
53100533,Marianos - Marianos Northbrook,MARIANOS,8475591145,784 Skokie Blvd,,NORTHBROOK,IL,60062,42.1393825,-87.7941842
53100537,Marianos - Marianos Naperville,MARIANOS,6306379906,1300 S Naper Blvd,,Naperville,IL,60540,41.7497082,-88.1128588
02400915,Kroger - E St Louis St,KROGER,6183273413,456 E Saint Louis St,,Nashville,IL,62263,38.3430413,-89.3793193
02100347,Kroger - College Avenue,KROGER,3094527476,1550 E College Ave,,Normal,IL,61761,40.5118284,-88.9561112
53100517,Marianos - Marianos Oak Lawn,MARIANOS,7083460698,11000 S Cicero Ave,,OAK LAWN,IL,60453,41.693184,-87.741667
53100535,Marianos - Marianos Orland Park,MARIANOS,7082260006,9504 142nd St,,ORLAND PARK,IL,60462,41.6339486,-87.8522066
09000291,Ruler - Ruler,RULER,6183920815,535 N West St,,Olney,IL,62450,38.7400838,-88.0956274
02100704,Kroger - Kroger Ottawa,KROGER,8154344400,2701 Columbus St,,Ottawa,IL,61350,41.370338,-88.838075
02100933,Kroger - Ottawa South,KROGER,8154342001,301 E Mckinley Rd,,Ottawa,IL,61350,41.3236542,-88.8360123
53100505,Marianos - Marianos Palatine,MARIANOS,8479632807,545 N Hicks Rd,,PALATINE,IL,60067,42.1199414,-88.0317866
53100525,Marianos - Marianos Park Ridge,MARIANOS,8476962360,1900 S Cumberland Ave,,PARK RIDGE,IL,60068,41.9873196,-87.8379514
02100923,Kroger - Pekin,KROGER,3093535300,1607 Broadway St,,Pekin,IL,61554,40.5688641,-89.6284805
02100917,Kroger - Lake Street,KROGER,3096822173,801 W Lake Ave,,Peoria,IL,61614,40.7414064,-89.6042446
02100918,Kroger - Lindbergh Drive,KROGER,3096918701,9219 N Lindbergh Dr,,Peoria,IL,61615,40.7998179,-89.6117665
09000292,Ruler - Ruler,RULER,6185449486,1404 E Main St,,Robinson,IL,62454,39.0059984,-87.7245875
53100531,Marianos - Marianos Skokie,MARIANOS,8477638801,3358 W Touhy Ave,,SKOKIE,IL,60076,42.0125475,-87.7141001
53100526,Marianos - Marianos Shorewood,MARIANOS,8155772741,950 Brookforest Ave,,Shorewood,IL,60404,41.537035,-88.1970031
09000258,Ruler - Ruler,RULER,2177534290,2711 E Sangamon Ave,,Springfield,IL,62702,39.8324633,-89.614973
02100953,Kroger - Sterling Locust Street,KROGER,8156256405,2301 Locust St,,Sterling,IL,61081,41.8092328,-89.7009851
02100982,Kroger - Streator,KROGER,8156727871,2399 N Bloomington St,,Streator,IL,61364,41.1492535,-88.833386
02100888,Kroger - Grand Plaza Shopping Center,KROGER,2178242911,201 E Bidwell St,,Taylorville,IL,62568,39.560418,-89.294203
53100502,Marianos - Marianos Vernon Hills,MARIANOS,8478160994,1720 N Milwaukee Ave,,Vernon Hills,IL,60061,42.2568706,-87.9508553
02400687,Kroger - W Frankfort Plaza,KROGER,6189374621,10 West Frankfort Plz,,W Frankfort,IL,62896,37.8956537,-88.9494096
53100529,Marianos - Marianos Western Springs,MARIANOS,7082466210,4700 Gilbert Ave,,WESTERN SPRINGS,IL,60558,41.8040735,-87.8914149
53100513,Marianos - Marianos Wheaton,MARIANOS,6306906451,625 S Main St,,WHEATON,IL,60187,41.8593446,-88.1033461
02100657,Kroger - Cherry Tree Shopping Center,KROGER,3094448585,20 Cherry Tree Shopping Ctr,,Washington,IL,61571,40.706467,-89.4468667
53100528,Marianos - Marianos Westchester,MARIANOS,7085624033,3020 Wolf Rd,,Westchester,IL,60154,41.8354993,-87.8994719
53100536,Marianos - Marianos Westmont,MARIANOS,6309642254,150 W 63rd St,,Westmont,IL,60559,41.7755083,-87.9785009
02100816,Payless Super Market - Applewood Payless,PAYLESS,7656493446,1900 Applewood Center Dr,,Anderson,IN,46013,40.05763,-85.6565806
02100814,Payless Super Market - Cross Street Payless,PAYLESS,7656492276,1845 N Scatterfield Rd,,Anderson,IN,46012,40.133221,-85.661176
02100848,Payless Super Market - Meridian Street Payless,PAYLESS,7656447702,3050 Meridian St,,Anderson,IN,46016,40.0855707,-85.6784333
02100991,Kroger - Auburn,KROGER,2609202165,1005 W 7Th St,,Auburn,IN,46706,41.3645251,-85.072349
02100985,Kroger - Avon,KROGER,3172724130,108 N Avon Ave,,Avon,IN,46123,39.764633,-86.401149
